
[node 1]
ram_reads = 0
ram_writes = 0
ssd_reads = 0
ssd_writes = 0
hdd_reads = 0
hdd_writes = 0
cache_hits = 356997
cache_misses = 557148
cache_replacements = 556148
cache status --------------------------------
ARC cache size = 1000
p = 47, |L1| = 1000, |L2| = 1000
[ 1035] 0, 79318, 3
[  226] 0, 79319, 3
[ 1804] 0, 186784, 3
[ 1666] 0, 186772, 3
[ 1415] 0, 119930, 3
[  717] 0, 186802, 3
[ 1032] 0, 3031, 3
[  486] 0, 1266, 3
[ 1962] 0, 153970, 3
[ 1964] 0, 1826, 3
[  369] 0, 6000, 3
[ 1165] 0, 31738, 3
[  258] 0, 8574, 3
[  211] 0, 9028, 3
[  620] 0, 49030, 3
[ 1775] 0, 8329, 3
[  882] 0, 2589, 3
[  520] 0, 2520, 3
[ 1352] 0, 178120, 3
[   94] 0, 173, 3
[  662] 0, 53361, 3
[  273] 0, 125697, 3
[  456] 0, 1394, 3
[  612] 0, 1395, 3
[  965] 0, 1397, 3
[  224] 0, 1398, 3
[  512] 0, 1224, 3
[ 1256] 0, 51076, 3
[  944] 0, 51077, 3
[  160] 0, 186850, 3
[ 1162] 0, 51185, 3
[   50] 0, 51186, 3
[ 1993] 0, 186819, 3
[   82] 0, 182631, 3
[  847] 0, 51187, 3
[  137] 0, 51188, 3
[ 1458] 0, 59290, 3
[  229] 0, 34088, 3
[  446] 0, 5162, 3
[ 1612] 0, 5207, 3
[  186] 0, 74259, 3
[ 1030] 0, 74260, 3
[  281] 0, 74262, 3
[  643] 0, 74263, 3
[  699] 0, 184858, 3
[  358] 0, 74266, 3
[  930] 0, 74267, 3
[ 1120] 0, 166074, 3
[  723] 0, 166063, 3
[ 1088] 0, 186849, 3
[ 1790] 0, 4497, 3
[  307] 0, 186814, 3
[ 1187] 0, 186806, 3
[   29] 0, 186739, 3
[ 1643] 0, 186748, 3
[  320] 0, 526, 3
[ 1281] 0, 529, 3
[ 1295] 0, 252, 3
[ 1408] 0, 253, 3
[  822] 0, 471, 3
[   70] 0, 472, 3
[  871] 0, 473, 3
[ 1268] 0, 474, 3
[  199] 0, 200, 3
[  200] 0, 201, 3
[ 1486] 0, 67733, 3
[ 1912] 0, 67746, 3
[ 1016] 0, 186208, 3
[   15] 0, 186199, 3
[  168] 0, 128734, 3
[ 1531] 0, 128733, 3
[ 1549] 0, 974, 3
[ 1413] 0, 185493, 3
[  413] 0, 186873, 3
[  848] 0, 186874, 3
[  574] 0, 186875, 3
[ 1205] 0, 186876, 3
[ 1473] 0, 99074, 3
[ 1289] 0, 186877, 3
[   19] 0, 186878, 3
[ 1654] 0, 186879, 3
[ 1157] 0, 10548, 3
[   83] 0, 36443, 3
[T2 - MRU]
[T1 - MRU (49)]
[ 1183] 0, 186880, 1
[  703] 0, 186872, 1
[  828] 0, 186871, 1
[  379] 0, 5058, 1
[ 1561] 0, 10560, 1
[ 1734] 0, 3728, 1
[   63] 0, 186870, 1
[  361] 0, 186869, 1
[ 1551] 0, 10556, 1
[ 1845] 0, 186868, 1
[ 1216] 0, 186867, 1
[ 1917] 0, 8689, 1
[  622] 0, 185457, 1
[  493] 0, 186866, 1
[  292] 0, 186865, 1
[ 1857] 0, 86721, 1
[  410] 0, 186864, 1
[   60] 0, 186863, 1
[ 1892] 0, 48748, 1
[   12] 0, 186862, 1
[ 1820] 0, 186861, 1
[ 1898] 0, 24003, 1
[ 1233] 0, 186860, 1
[  467] 0, 42196, 1
[  484] 0, 30788, 1
[ 1910] 0, 121866, 1
[ 1264] 0, 67384, 1
[   61] 0, 186859, 1
[  526] 0, 186858, 1
[ 1037] 0, 34184, 1
[ 1489] 0, 59277, 1
[ 1224] 0, 149550, 1
[ 1538] 0, 59139, 1
[ 1379] 0, 186857, 1
[  673] 0, 15557, 1
[  570] 0, 186856, 1
[  522] 0, 9564, 1
[  800] 0, 5062, 1
[    8] 0, 186855, 1
[  311] 0, 42623, 1
[ 1587] 0, 81805, 1
[ 1684] 0, 186854, 1
[ 1706] 0, 186853, 1
[ 1498] 0, 186852, 1
[ 1160] 0, 51163, 1
[  454] 0, 186851, 1
[ 1516] 0, 66781, 1
[ 1525] 0, 79800, 1
[  924] 0, 142422, 1
[T1 - LRU]
[B1 - MRU (951)]
[ 1977] 0, 123564, 2
[ 1959] 0, 21579, 2
[  633] 0, 36862, 2
[ 1867] 0, 186848, 2
[ 1058] 0, 184901, 2
[  355] 0, 186847, 2
[ 1737] 0, 184864, 2
[  536] 0, 186846, 2
[ 1445] 0, 169081, 2
[  317] 0, 186845, 2
[  592] 0, 186844, 2
[  634] 0, 8378, 2
[  705] 0, 79804, 2
[ 1756] 0, 186843, 2
[ 1110] 0, 25917, 2
[  230] 0, 59541, 2
[ 1475] 0, 186842, 2
[  758] 0, 102306, 2
[   48] 0, 125943, 2
[  132] 0, 186841, 2
[ 1284] 0, 74051, 2
[ 1649] 0, 13563, 2
[  141] 0, 127826, 2
[  888] 0, 186840, 2
[ 1834] 0, 12382, 2
[ 1063] 0, 186839, 2
[  330] 0, 1190, 2
[ 1899] 0, 126270, 2
[  203] 0, 186838, 2
[ 1401] 0, 186837, 2
[ 1809] 0, 186836, 2
[ 1934] 0, 186835, 2
[  824] 0, 186834, 2
[ 1524] 0, 13858, 2
[ 1800] 0, 127829, 2
[  429] 0, 186833, 2
[ 1838] 0, 7129, 2
[ 1946] 0, 186832, 2
[  812] 0, 186831, 2
[ 1705] 0, 156850, 2
[  667] 0, 186830, 2
[ 1742] 0, 186829, 2
[ 1121] 0, 157425, 2
[ 1185] 0, 127824, 2
[  152] 0, 124180, 2
[  982] 0, 186828, 2
[   62] 0, 186827, 2
[ 1559] 0, 108780, 2
[ 1720] 0, 186826, 2
[ 1903] 0, 50311, 2
[ 1466] 0, 6747, 2
[ 1007] 0, 186825, 2
[ 1537] 0, 186824, 2
[  560] 0, 186823, 2
[  556] 0, 186822, 2
[  100] 0, 186821, 2
[ 1557] 0, 27057, 2
[ 1471] 0, 186820, 2
[ 1860] 0, 186818, 2
[ 1673] 0, 186817, 2
[  475] 0, 186816, 2
[ 1479] 0, 186815, 2
[ 1197] 0, 186813, 2
[  865] 0, 186812, 2
[ 1635] 0, 186811, 2
[ 1200] 0, 3006, 2
[   26] 0, 186810, 2
[  725] 0, 186809, 2
[ 1998] 0, 178424, 2
[  688] 0, 68354, 2
[ 1694] 0, 5886, 2
[  801] 0, 186808, 2
[  366] 0, 186807, 2
[ 1708] 0, 186805, 2
[ 1331] 0, 5446, 2
[ 1308] 0, 5444, 2
[   46] 0, 186804, 2
[ 1470] 0, 91382, 2
[ 1519] 0, 22085, 2
[  874] 0, 186803, 2
[  243] 0, 152110, 2
[  679] 0, 127, 2
[   89] 0, 186801, 2
[ 1648] 0, 186800, 2
[  649] 0, 5376, 2
[ 1721] 0, 186799, 2
[  872] 0, 175618, 2
[  279] 0, 186798, 2
[ 1248] 0, 186797, 2
[  172] 0, 186796, 2
[ 1214] 0, 184975, 2
[ 1238] 0, 92925, 2
[  561] 0, 186795, 2
[  401] 0, 186794, 2
[  175] 0, 76454, 2
[ 1904] 0, 186793, 2
[  464] 0, 2387, 2
[ 1550] 0, 186792, 2
[ 1071] 0, 186791, 2
[ 1319] 0, 16460, 2
[  157] 0, 186790, 2
[ 1830] 0, 165090, 2
[ 1279] 0, 15743, 2
[  571] 0, 186789, 2
[  181] 0, 186788, 2
[ 1061] 0, 186787, 2
[  249] 0, 11111, 2
[  349] 0, 16273, 2
[  353] 0, 186786, 2
[ 1850] 0, 48393, 2
[ 1360] 0, 34915, 2
[  610] 0, 186785, 2
[  720] 0, 62, 2
[ 1077] 0, 5571, 2
[ 1119] 0, 186783, 2
[   86] 0, 12017, 2
[ 1966] 0, 12016, 2
[  557] 0, 95369, 2
[  621] 0, 1667, 2
[ 1655] 0, 1666, 2
[  516] 0, 186782, 2
[  185] 0, 43651, 2
[  461] 0, 186781, 2
[ 1484] 0, 186780, 2
[ 1312] 0, 186779, 2
[ 1114] 0, 186778, 2
[  552] 0, 184217, 2
[ 1472] 0, 186777, 2
[ 1661] 0, 124879, 2
[ 1987] 0, 186776, 2
[  530] 0, 186775, 2
[ 1772] 0, 1656, 2
[ 1334] 0, 1655, 2
[ 1102] 0, 186774, 2
[  854] 0, 4822, 2
[ 1983] 0, 124878, 2
[  605] 0, 379, 2
[ 1985] 0, 378, 2
[ 1113] 0, 153516, 2
[  762] 0, 369, 2
[   27] 0, 368, 2
[ 1292] 0, 5540, 2
[ 1190] 0, 186771, 2
[  632] 0, 186769, 2
[ 1003] 0, 186767, 2
[ 1937] 0, 186766, 2
[ 1542] 0, 186765, 2
[  216] 0, 186764, 2
[  829] 0, 3389, 2
[ 1726] 0, 4137, 2
[ 1365] 0, 186763, 2
[  857] 0, 36460, 2
[  497] 0, 186762, 2
[ 1981] 0, 186761, 2
[ 1267] 0, 3499, 2
[  437] 0, 186760, 2
[  989] 0, 143309, 2
[ 1856] 0, 60759, 2
[  285] 0, 9023, 2
[  721] 0, 176234, 2
[  524] 0, 186758, 2
[  198] 0, 97743, 2
[  432] 0, 186757, 2
[  144] 0, 186756, 2
[ 1523] 0, 169494, 2
[  550] 0, 186755, 2
[  214] 0, 186754, 2
[ 1814] 0, 28168, 2
[ 1396] 0, 10886, 2
[  978] 0, 8214, 2
[ 1807] 0, 186753, 2
[  471] 0, 186752, 2
[  858] 0, 48362, 2
[ 1074] 0, 120337, 2
[ 1141] 0, 186751, 2
[ 1029] 0, 3469, 2
[ 1878] 0, 186750, 2
[  367] 0, 186749, 2
[ 1276] 0, 48358, 2
[  727] 0, 1501, 2
[  977] 0, 3525, 2
[ 1871] 0, 181461, 2
[  900] 0, 186747, 2
[ 1129] 0, 4774, 2
[ 1395] 0, 186744, 2
[  851] 0, 51477, 2
[  960] 0, 3513, 2
[ 1678] 0, 156112, 2
[  182] 0, 186743, 2
[  589] 0, 177576, 2
[  477] 0, 186741, 2
[ 1417] 0, 186740, 2
[  953] 0, 186738, 2
[ 1374] 0, 92131, 2
[  241] 0, 186737, 2
[  896] 0, 186736, 2
[ 1204] 0, 35085, 2
[  559] 0, 99822, 2
[  630] 0, 916, 2
[ 1307] 0, 1571, 2
[ 1534] 0, 186734, 2
[ 1965] 0, 4753, 2
[ 1743] 0, 80425, 2
[  447] 0, 129112, 2
[ 1053] 0, 88471, 2
[ 1254] 0, 59897, 2
[ 1280] 0, 20471, 2
[  788] 0, 88863, 2
[ 1828] 0, 2812, 2
[ 1532] 0, 109721, 2
[ 1865] 0, 186733, 2
[ 1304] 0, 186732, 2
[  914] 0, 186731, 2
[ 1782] 0, 59895, 2
[  639] 0, 186730, 2
[  820] 0, 186728, 2
[ 1239] 0, 186727, 2
[ 1951] 0, 186726, 2
[ 1441] 0, 9301, 2
[ 1518] 0, 54597, 2
[ 1491] 0, 186725, 2
[  902] 0, 51308, 2
[  984] 0, 186724, 2
[ 1500] 0, 114961, 2
[ 1797] 0, 186723, 2
[  528] 0, 186722, 2
[  702] 0, 9784, 2
[   18] 0, 114958, 2
[  523] 0, 136567, 2
[ 1517] 0, 183382, 2
[  668] 0, 186721, 2
[  472] 0, 147484, 2
[ 1468] 0, 186720, 2
[  232] 0, 186719, 2
[ 1573] 0, 115668, 2
[  671] 0, 186718, 2
[   10] 0, 186717, 2
[ 1675] 0, 186716, 2
[  204] 0, 219, 2
[ 1092] 0, 186715, 2
[  863] 0, 144314, 2
[ 1232] 0, 5636, 2
[ 1576] 0, 31771, 2
[ 1006] 0, 119808, 2
[  927] 0, 8405, 2
[ 1885] 0, 186714, 2
[ 1046] 0, 186713, 2
[ 1718] 0, 186712, 2
[  328] 0, 50789, 2
[ 1089] 0, 186711, 2
[  231] 0, 186710, 2
[  604] 0, 186709, 2
[ 1291] 0, 13139, 2
[ 1837] 0, 21423, 2
[ 1879] 0, 98933, 2
[ 1461] 0, 2636, 2
[  348] 0, 186708, 2
[  259] 0, 21418, 2
[ 1685] 0, 120468, 2
[ 1631] 0, 40156, 2
[  150] 0, 186706, 2
[ 1546] 0, 47311, 2
[ 1528] 0, 186705, 2
[  652] 0, 186703, 2
[  804] 0, 127383, 2
[ 1610] 0, 186701, 2
[ 1716] 0, 47170, 2
[  601] 0, 186699, 2
[ 1133] 0, 186698, 2
[  884] 0, 49453, 2
[ 1478] 0, 186697, 2
[ 1748] 0, 20426, 2
[  371] 0, 186696, 2
[ 1698] 0, 31748, 2
[ 1207] 0, 186695, 2
[ 1099] 0, 50768, 2
[ 1380] 0, 186694, 2
[ 1303] 0, 186693, 2
[ 1042] 0, 15799, 2
[ 1148] 0, 186692, 2
[ 1652] 0, 466, 2
[ 1306] 0, 186691, 2
[  677] 0, 186690, 2
[ 1146] 0, 186689, 2
[  414] 0, 186688, 2
[ 1274] 0, 16960, 2
[  344] 0, 112027, 2
[ 1584] 0, 461, 2
[  916] 0, 29103, 2
[  308] 0, 185939, 2
[   77] 0, 186687, 2
[  155] 0, 31731, 2
[  684] 0, 186686, 2
[  300] 0, 55494, 2
[  923] 0, 186685, 2
[ 1650] 0, 182960, 2
[   17] 0, 31723, 2
[  799] 0, 48111, 2
[  680] 0, 31712, 2
[  164] 0, 48123, 2
[ 1323] 0, 175863, 2
[  503] 0, 73586, 2
[ 1839] 0, 31710, 2
[  339] 0, 175861, 2
[ 1672] 0, 186684, 2
[ 1431] 0, 186683, 2
[  188] 0, 186681, 2
[  774] 0, 186680, 2
[  565] 0, 123690, 2
[  274] 0, 186679, 2
[   73] 0, 186678, 2
[ 1347] 0, 3871, 2
[ 1174] 0, 10584, 2
[  670] 0, 13793, 2
[ 1770] 0, 186677, 2
[ 1388] 0, 186676, 2
[ 1933] 0, 26401, 2
[  907] 0, 29120, 2
[ 1639] 0, 186674, 2
[ 1411] 0, 186673, 2
[ 1902] 0, 182929, 2
[ 1611] 0, 86040, 2
[  316] 0, 143420, 2
[ 1287] 0, 186671, 2
[ 1667] 0, 13786, 2
[ 1487] 0, 9104, 2
[ 1749] 0, 182910, 2
[  381] 0, 186670, 2
[  636] 0, 186669, 2
[  766] 0, 16879, 2
[ 1112] 0, 146764, 2
[ 1208] 0, 186668, 2
[ 1155] 0, 186667, 2
[  997] 0, 154545, 2
[  840] 0, 186665, 2
[ 1175] 0, 16873, 2
[  491] 0, 186664, 2
[  810] 0, 21653, 2
[   64] 0, 50306, 2
[  351] 0, 186663, 2
[  107] 0, 186662, 2
[ 1663] 0, 16865, 2
[ 1793] 0, 186661, 2
[  468] 0, 5772, 2
[  780] 0, 186660, 2
[ 1710] 0, 186659, 2
[ 1364] 0, 186658, 2
[ 1789] 0, 186657, 2
[ 1728] 0, 19421, 2
[ 1960] 0, 186656, 2
[ 1591] 0, 186654, 2
[ 1044] 0, 44635, 2
[ 1072] 0, 186653, 2
[  921] 0, 186652, 2
[ 1009] 0, 181916, 2
[  111] 0, 186651, 2
[ 1383] 0, 40672, 2
[  710] 0, 186649, 2
[ 1439] 0, 186648, 2
[  767] 0, 186647, 2
[  919] 0, 186645, 2
[  341] 0, 186644, 2
[ 1571] 0, 53949, 2
[ 1076] 0, 186643, 2
[ 1424] 0, 186642, 2
[ 1070] 0, 186641, 2
[ 1346] 0, 3906, 2
[ 1326] 0, 119909, 2
[  166] 0, 186640, 2
[ 1137] 0, 186639, 2
[ 1202] 0, 186638, 2
[  518] 0, 4789, 2
[  646] 0, 186637, 2
[  955] 0, 186636, 2
[  264] 0, 111036, 2
[ 1327] 0, 186635, 2
[  495] 0, 186633, 2
[  807] 0, 186632, 2
[  131] 0, 4785, 2
[  513] 0, 4212, 2
[ 1494] 0, 140859, 2
[ 1253] 0, 4782, 2
[ 1565] 0, 122001, 2
[  992] 0, 186631, 2
[  448] 0, 156396, 2
[ 1135] 0, 4210, 2
[ 1948] 0, 119929, 2
[ 1036] 0, 186630, 2
[  629] 0, 4780, 2
[ 1288] 0, 186628, 2
[ 1213] 0, 186627, 2
[   98] 0, 4777, 2
[ 1191] 0, 146740, 2
[  603] 0, 1645, 2
[  277] 0, 186626, 2
[  815] 0, 119927, 2
[ 1967] 0, 186625, 2
[ 1735] 0, 146739, 2
[  576] 0, 186623, 2
[  661] 0, 186621, 2
[ 1950] 0, 79972, 2
[  782] 0, 173127, 2
[  802] 0, 186619, 2
[  212] 0, 35028, 2
[  298] 0, 186617, 2
[  405] 0, 34263, 2
[ 1575] 0, 142539, 2
[ 1176] 0, 186616, 2
[ 1617] 0, 186615, 2
[ 1002] 0, 186614, 2
[  835] 0, 35081, 2
[  418] 0, 186613, 2
[  651] 0, 186612, 2
[  590] 0, 53073, 2
[ 1597] 0, 186611, 2
[ 1801] 0, 53070, 2
[ 1585] 0, 186610, 2
[  976] 0, 16051, 2
[  789] 0, 186609, 2
[  596] 0, 186608, 2
[  578] 0, 186607, 2
[ 1027] 0, 2743, 2
[ 1300] 0, 16730, 2
[ 1769] 0, 53067, 2
[ 1560] 0, 20512, 2
[ 1054] 0, 186606, 2
[  391] 0, 186605, 2
[ 1778] 0, 177875, 2
[  783] 0, 17376, 2
[ 1353] 0, 186604, 2
[  963] 0, 186603, 2
[  771] 0, 186602, 2
[  876] 0, 44349, 2
[  718] 0, 186601, 2
[   59] 0, 186600, 2
[ 1234] 0, 112527, 2
[ 1453] 0, 133778, 2
[ 1064] 0, 5797, 2
[ 1065] 0, 186599, 2
[ 1404] 0, 117001, 2
[  337] 0, 186598, 2
[   95] 0, 59728, 2
[ 1874] 0, 186597, 2
[ 1802] 0, 167191, 2
[ 1975] 0, 186596, 2
[ 1535] 0, 186595, 2
[ 1836] 0, 186594, 2
[ 1806] 0, 166694, 2
[ 1570] 0, 186593, 2
[  891] 0, 186592, 2
[  638] 0, 166283, 2
[  755] 0, 4557, 2
[ 1168] 0, 186591, 2
[ 1714] 0, 3536, 2
[ 1847] 0, 4546, 2
[  345] 0, 162849, 2
[  127] 0, 186590, 2
[  712] 0, 186589, 2
[  373] 0, 38351, 2
[ 1823] 0, 418, 2
[  153] 0, 161419, 2
[  614] 0, 72114, 2
[ 1172] 0, 18589, 2
[  844] 0, 111595, 2
[  246] 0, 161147, 2
[  263] 0, 186588, 2
[  310] 0, 186587, 2
[  616] 0, 12699, 2
[ 1153] 0, 160767, 2
[ 1182] 0, 186586, 2
[  531] 0, 186585, 2
[ 1938] 0, 186584, 2
[  106] 0, 6655, 2
[  852] 0, 3409, 2
[  154] 0, 160527, 2
[ 1231] 0, 186583, 2
[ 1387] 0, 175, 2
[  751] 0, 3406, 2
[  233] 0, 186582, 2
[ 1338] 0, 185625, 2
[  943] 0, 186581, 2
[ 1043] 0, 3386, 2
[ 1446] 0, 159957, 2
[  445] 0, 399, 2
[ 1057] 0, 186580, 2
[  602] 0, 159498, 2
[  374] 0, 177672, 2
[ 1645] 0, 183286, 2
[  415] 0, 186579, 2
[  729] 0, 156909, 2
[ 1376] 0, 186578, 2
[  794] 0, 186577, 2
[ 1511] 0, 186576, 2
[  417] 0, 117177, 2
[  162] 0, 109822, 2
[  814] 0, 185655, 2
[  825] 0, 186575, 2
[ 1116] 0, 186574, 2
[  409] 0, 186573, 2
[ 1819] 0, 186572, 2
[  647] 0, 21733, 2
[ 1049] 0, 186571, 2
[  266] 0, 186570, 2
[ 1026] 0, 186569, 2
[   53] 0, 186568, 2
[  158] 0, 186567, 2
[  365] 0, 186566, 2
[ 1744] 0, 186565, 2
[   39] 0, 186564, 2
[  961] 0, 186563, 2
[  682] 0, 186562, 2
[ 1699] 0, 186561, 2
[  485] 0, 186560, 2
[  687] 0, 186559, 2
[ 1795] 0, 127683, 2
[  734] 0, 151752, 2
[  952] 0, 186558, 2
[  806] 0, 14497, 2
[   66] 0, 14496, 2
[ 1733] 0, 186557, 2
[  744] 0, 186556, 2
[  250] 0, 6287, 2
[   41] 0, 186555, 2
[  314] 0, 14486, 2
[ 1469] 0, 186554, 2
[  933] 0, 186553, 2
[ 1686] 0, 186552, 2
[  973] 0, 14481, 2
[  956] 0, 14479, 2
[ 1855] 0, 186551, 2
[ 1786] 0, 186550, 2
[ 1459] 0, 186549, 2
[   33] 0, 186548, 2
[ 1594] 0, 6292, 2
[  140] 0, 175272, 2
[  208] 0, 3862, 2
[  754] 0, 115379, 2
[ 1799] 0, 186547, 2
[ 1920] 0, 6274, 2
[  555] 0, 49053, 2
[  817] 0, 186546, 2
[ 1335] 0, 186544, 2
[ 1371] 0, 108326, 2
[ 1094] 0, 186543, 2
[  656] 0, 186542, 2
[  584] 0, 186541, 2
[  543] 0, 186540, 2
[ 1390] 0, 186539, 2
[  527] 0, 186538, 2
[  271] 0, 186537, 2
[  657] 0, 186536, 2
[  885] 0, 186535, 2
[ 1693] 0, 116984, 2
[  151] 0, 186534, 2
[  853] 0, 186533, 2
[  278] 0, 186532, 2
[  993] 0, 9674, 2
[ 1969] 0, 186531, 2
[ 1595] 0, 186530, 2
[  971] 0, 186529, 2
[  356] 0, 186527, 2
[  732] 0, 25771, 2
[ 1246] 0, 186526, 2
[ 1103] 0, 6897, 2
[   13] 0, 15816, 2
[  427] 0, 186525, 2
[ 1741] 0, 124964, 2
[ 1240] 0, 971, 2
[  842] 0, 186523, 2
[ 1355] 0, 179446, 2
[  436] 0, 186522, 2
[  749] 0, 186521, 2
[  218] 0, 186520, 2
[ 1764] 0, 87360, 2
[ 1310] 0, 186518, 2
[  613] 0, 141916, 2
[  433] 0, 186517, 2
[   99] 0, 11605, 2
[  470] 0, 186516, 2
[  689] 0, 86401, 2
[ 1696] 0, 186515, 2
[  683] 0, 661, 2
[ 1913] 0, 4939, 2
[  290] 0, 9456, 2
[ 1691] 0, 186514, 2
[  481] 0, 164717, 2
[ 1722] 0, 186512, 2
[  260] 0, 186511, 2
[  685] 0, 186510, 2
[  217] 0, 186509, 2
[  846] 0, 177500, 2
[  764] 0, 144843, 2
[  210] 0, 177493, 2
[ 1992] 0, 116942, 2
[  600] 0, 183092, 2
[ 1851] 0, 186508, 2
[  637] 0, 186507, 2
[ 1619] 0, 170140, 2
[ 1954] 0, 186506, 2
[  811] 0, 186505, 2
[ 1598] 0, 170138, 2
[  173] 0, 186504, 2
[  225] 0, 186502, 2
[ 1079] 0, 113681, 2
[  459] 0, 186500, 2
[  336] 0, 186499, 2
[  407] 0, 2475, 2
[  772] 0, 186497, 2
[  981] 0, 186496, 2
[ 1219] 0, 85211, 2
[  170] 0, 186495, 2
[  808] 0, 186494, 2
[ 1824] 0, 186492, 2
[ 1252] 0, 155304, 2
[ 1724] 0, 181867, 2
[ 1852] 0, 186491, 2
[ 1626] 0, 180997, 2
[    9] 0, 116989, 2
[ 1908] 0, 186490, 2
[  908] 0, 186489, 2
[  831] 0, 186488, 2
[ 1687] 0, 116928, 2
[ 1711] 0, 179417, 2
[  709] 0, 133275, 2
[  529] 0, 186487, 2
[  568] 0, 4256, 2
[   25] 0, 148282, 2
[  408] 0, 77782, 2
[ 1188] 0, 180533, 2
[  327] 0, 186486, 2
[ 1138] 0, 34141, 2
[  769] 0, 186485, 2
[ 1976] 0, 186484, 2
[ 1296] 0, 128804, 2
[  442] 0, 15684, 2
[  239] 0, 132053, 2
[ 1629] 0, 186483, 2
[  899] 0, 186482, 2
[ 1357] 0, 22170, 2
[ 1689] 0, 186481, 2
[ 1940] 0, 186480, 2
[ 1558] 0, 13256, 2
[  142] 0, 186479, 2
[  995] 0, 137, 2
[ 1433] 0, 186478, 2
[  880] 0, 13273, 2
[ 1179] 0, 186477, 2
[  690] 0, 186476, 2
[  333] 0, 186475, 2
[ 1067] 0, 47836, 2
[  586] 0, 125317, 2
[  837] 0, 186473, 2
[  165] 0, 186472, 2
[ 1608] 0, 144248, 2
[ 1545] 0, 186471, 2
[   51] 0, 186470, 2
[ 1502] 0, 186469, 2
[ 1766] 0, 186468, 2
[ 1740] 0, 186466, 2
[  553] 0, 186465, 2
[  635] 0, 1866, 2
[ 1794] 0, 186464, 2
[  388] 0, 48975, 2
[ 1589] 0, 186463, 2
[ 1419] 0, 16032, 2
[ 1725] 0, 186462, 2
[  201] 0, 125801, 2
[ 1386] 0, 64358, 2
[  293] 0, 91497, 2
[  730] 0, 81129, 2
[  136] 0, 186461, 2
[ 1779] 0, 186459, 2
[ 1883] 0, 186458, 2
[  261] 0, 19464, 2
[ 1752] 0, 186457, 2
[ 1582] 0, 15561, 2
[ 1490] 0, 186456, 2
[  395] 0, 155019, 2
[  648] 0, 183581, 2
[  786] 0, 3024, 2
[ 1736] 0, 85, 2
[ 1298] 0, 84, 2
[ 1325] 0, 185255, 2
[ 1887] 0, 82494, 2
[ 1564] 0, 3023, 2
[  803] 0, 45103, 2
[ 1958] 0, 171549, 2
[  354] 0, 41445, 2
[ 1156] 0, 186454, 2
[ 1869] 0, 82, 2
[  501] 0, 81, 2
[  868] 0, 231, 2
[  770] 0, 230, 2
[  458] 0, 186453, 2
[ 1476] 0, 183586, 2
[ 1481] 0, 186451, 2
[  334] 0, 186450, 2
[ 1669] 0, 186449, 2
[  482] 0, 85268, 2
[  669] 0, 20560, 2
[ 1680] 0, 70553, 2
[   16] 0, 31101, 2
[  593] 0, 24041, 2
[ 1688] 0, 85265, 2
[ 1792] 0, 89947, 2
[ 1798] 0, 169466, 2
[ 1848] 0, 186447, 2
[ 1501] 0, 85262, 2
[ 1935] 0, 113347, 2
[  756] 0, 186446, 2
[ 1123] 0, 186444, 2
[ 1455] 0, 186443, 2
[ 1096] 0, 85259, 2
[  768] 0, 113346, 2
[ 1717] 0, 186442, 2
[  383] 0, 8375, 2
[ 1968] 0, 54451, 2
[  954] 0, 85257, 2
[ 1482] 0, 186441, 2
[  655] 0, 113342, 2
[ 1499] 0, 186440, 2
[ 1051] 0, 93384, 2
[  736] 0, 186439, 2
[  321] 0, 35171, 2
[  666] 0, 26279, 2
[  934] 0, 33568, 2
[ 1803] 0, 85254, 2
[  595] 0, 113340, 2
[ 1228] 0, 186438, 2
[  240] 0, 43727, 2
[  115] 0, 113344, 2
[ 1755] 0, 85251, 2
[  411] 0, 186437, 2
[ 1019] 0, 107010, 2
[  469] 0, 186436, 2
[  573] 0, 85250, 2
[ 1753] 0, 186435, 2
[  392] 0, 186434, 2
[  785] 0, 186433, 2
[ 1818] 0, 77914, 2
[ 1906] 0, 51839, 2
[  773] 0, 186432, 2
[  948] 0, 4672, 2
[  419] 0, 186430, 2
[ 1143] 0, 186429, 2
[  839] 0, 186428, 2
[  295] 0, 143746, 2
[ 1474] 0, 186426, 2
[ 1269] 0, 186425, 2
[  645] 0, 186424, 2
[ 1464] 0, 186423, 2
[  906] 0, 186422, 2
[   30] 0, 186421, 2
[ 1293] 0, 186420, 2
[  912] 0, 186419, 2
[ 1402] 0, 113629, 2
[  386] 0, 186418, 2
[  179] 0, 186417, 2
[  138] 0, 186416, 2
[  455] 0, 186415, 2
[  672] 0, 186414, 2
[ 1526] 0, 86267, 2
[  479] 0, 186413, 2
[ 1544] 0, 11573, 2
[ 1739] 0, 186412, 2
[ 1760] 0, 49396, 2
[ 1412] 0, 186411, 2
[ 1662] 0, 52059, 2
[ 1690] 0, 27054, 2
[  870] 0, 186410, 2
[  640] 0, 52999, 2
[  968] 0, 186409, 2
[  859] 0, 21755, 2
[  102] 0, 18523, 2
[  473] 0, 186408, 2
[ 1628] 0, 186407, 2
[ 1863] 0, 12330, 2
[  949] 0, 1012, 2
[ 1313] 0, 41499, 2
[  942] 0, 18513, 2
[  597] 0, 186406, 2
[ 1449] 0, 120405, 2
[ 1813] 0, 148879, 2
[ 1832] 0, 32898, 2
[  566] 0, 28817, 2
[  776] 0, 125967, 2
[  809] 0, 32999, 2
[  421] 0, 186404, 2
[  202] 0, 186403, 2
[ 1273] 0, 186402, 2
[ 1349] 0, 186401, 2
[  740] 0, 186400, 2
